customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
C564849,568,1,5.23,2,5,1,251,8,At Risk
C564992,628,1,300.08,2,5,2,252,9,At Risk
C565094,611,1,1200.32,2,5,4,254,11,At Risk
C565544,553,1,83.68,2,5,1,251,8,At Risk
C565663,502,1,40.66,2,5,1,251,8,At Risk
C565830,80,1,4801.28,5,5,4,554,14,Champions
C566039,21,1,5401.53,5,5,5,555,15,Champions
C566756,537,1,11.73,2,5,1,251,8,At Risk
C567813,212,1,47.07,4,5,1,451,10,Potential
C568154,448,1,2700.7200000000003,3,5,4,354,12,Loyal
C568511,139,1,573.44,5,5,3,553,13,Loyal
C568826,450,1,300.08,3,5,2,352,10,Potential
C569143,181,1,35.84,4,5,1,451,10,Potential
C569420,367,1,7502.0,3,5,5,355,13,Loyal
C569729,793,1,187.68,1,5,2,152,8,At Risk
C569733,497,1,83.68,2,5,1,251,8,At Risk
C570112,307,1,4801.28,4,5,4,454,13,Champions
C570309,487,1,5.23,2,5,1,251,8,At Risk
C570558,56,1,650.56,5,5,3,553,13,Loyal
C572042,302,1,35.84,4,5,1,451,10,Potential
C572315,117,1,300.08,5,5,2,552,12,Potential
C573070,516,1,9450.0,2,5,5,255,12,At Risk
C573177,161,1,4801.28,4,5,4,454,13,Champions
C574522,86,1,1200.32,5,5,4,554,14,Champions
C574681,597,1,300.08,2,5,2,252,9,At Risk
C575944,703,1,40.66,1,5,1,151,7,At Risk
C576218,264,1,2400.68,4,5,4,454,13,Champions
C576401,782,1,187.68,1,5,2,152,8,At Risk
C576464,667,1,15004.25,1,5,5,155,11,At Risk
C576705,584,1,2700.7200000000003,2,5,4,254,11,At Risk
C576741,499,1,2700.7200000000003,2,5,4,254,11,At Risk
C577778,6,1,83.68,5,5,1,551,11,Potential
C578262,356,1,4801.28,3,5,4,354,12,Loyal
C579013,205,1,600.17,4,5,3,453,12,Loyal
C579182,291,1,20.92,4,5,1,451,10,Potential
C579846,327,1,4801.28,3,5,4,354,12,Loyal
C580239,24,1,143.36,5,5,2,552,12,Potential
C580598,622,1,365.94,2,5,3,253,10,At Risk
C583484,228,1,5401.53,4,5,5,455,14,Champions
C584141,24,1,650.56,5,5,3,553,13,Loyal
C584152,633,1,16800.0,2,5,5,255,12,At Risk
C584738,426,1,365.94,3,5,3,353,11,Loyal
C584971,682,1,573.44,1,5,3,153,9,At Risk
C585024,48,1,300.08,5,5,2,552,12,Potential
C585119,347,1,4801.28,3,5,4,354,12,Loyal
C585495,21,1,2400.68,5,5,4,554,14,Champions
C586203,13,1,35.84,5,5,1,551,11,Potential
C586343,540,1,83.68,2,5,1,251,8,At Risk
C586943,91,1,143.36,5,5,2,552,12,Potential
C587808,675,1,1050.0,1,5,3,153,9,At Risk
C587883,585,1,1200.32,2,5,4,254,11,At Risk
C589143,21,1,130.75,5,5,2,552,12,Potential
C589524,706,1,1050.0,1,5,3,153,9,At Risk
C589755,401,1,20.92,3,5,1,351,9,Potential
C591526,263,1,47.07,4,5,1,451,10,Potential
C592353,73,1,130.75,5,5,2,552,12,Potential
C592930,292,1,650.56,4,5,3,453,12,Loyal
C593748,623,1,143.36,2,5,2,252,9,At Risk
C595187,669,1,26250.0,1,5,5,155,11,At Risk
C596323,87,1,1016.5,5,5,3,553,13,Loyal
C596385,744,1,2400.68,1,5,4,154,10,At Risk
C596847,790,1,16800.0,1,5,5,155,11,At Risk
C597184,712,1,136.35000000000002,1,5,2,152,8,At Risk
C597436,239,1,136.35000000000002,4,5,2,452,11,Potential
C598194,414,1,136.35000000000002,3,5,2,352,10,Potential
C598666,136,1,2700.7200000000003,5,5,4,554,14,Champions
C598715,271,1,9602.72,4,5,5,455,14,Champions
C598852,352,1,5401.53,3,5,5,355,13,Loyal
C600593,133,1,20.92,5,5,1,551,11,Potential
C602407,758,1,187.68,1,5,2,152,8,At Risk
C602761,84,1,83.68,5,5,1,551,11,Potential
C602930,788,1,136.35000000000002,1,5,2,152,8,At Risk
C605259,90,1,293.25,5,5,2,552,12,Potential
C605267,198,1,40.66,4,5,1,451,10,Potential
C605425,443,1,15004.25,3,5,5,355,13,Loyal
C605477,625,1,60.6,2,5,1,251,8,At Risk
C606069,658,1,896.0,1,5,3,153,9,At Risk
C606826,335,1,9450.0,3,5,5,355,13,Loyal
C607424,537,1,378.75,2,5,3,253,10,At Risk
C608235,171,1,136.35000000000002,4,5,2,452,11,Potential
C608523,266,1,46.92,4,5,1,451,10,Potential
C609099,263,1,365.94,4,5,3,453,12,Loyal
C609807,153,1,300.08,5,5,2,552,12,Potential
C613073,640,1,7502.0,2,5,5,255,12,At Risk
C613110,714,1,15.15,1,5,1,151,7,At Risk
C613676,710,1,2400.68,1,5,4,154,10,At Risk
C613860,51,1,7502.0,5,5,5,555,15,Champions
C614850,679,1,300.08,1,5,2,152,8,At Risk
C615054,227,1,4801.28,4,5,4,454,13,Champions
C615798,521,1,378.75,2,5,3,253,10,At Risk
C617119,46,1,1200.32,5,5,4,554,14,Champions
C619754,596,1,9602.72,2,5,5,255,12,At Risk
C620037,728,1,322.56,1,5,3,153,9,At Risk
C622077,53,1,46.92,5,5,1,551,11,Potential
C622169,140,1,1200.32,5,5,4,554,14,Champions
C622249,441,1,35.84,3,5,1,351,9,Potential
C622935,296,1,5.23,4,5,1,451,10,Potential
C622983,6,1,40.66,5,5,1,551,11,Potential
C624134,48,1,2700.7200000000003,5,5,4,554,14,Champions
C624233,450,1,60.6,3,5,1,351,9,Potential
C624526,131,1,322.56,5,5,3,553,13,Loyal
C626042,380,1,16800.0,3,5,5,355,13,Loyal
C626080,36,1,2400.68,5,5,4,554,14,Champions
C626458,104,1,650.56,5,5,3,553,13,Loyal
C627144,199,1,4801.28,4,5,4,454,13,Champions
C627305,698,1,4801.28,1,5,4,154,10,At Risk
C627796,21,1,300.08,5,5,2,552,12,Potential
C628039,629,1,2400.68,2,5,4,254,11,At Risk
C628052,324,1,20.92,3,5,1,351,9,Potential
C628383,374,1,242.4,3,5,2,352,10,Potential
C628700,309,1,1016.5,4,5,3,453,12,Loyal
C630260,414,1,293.25,3,5,2,352,10,Potential
C630971,449,1,2700.7200000000003,3,5,4,354,12,Loyal
C631547,152,1,300.08,5,5,2,552,12,Potential
C631776,641,1,7502.0,2,5,5,255,12,At Risk
C632313,167,1,26250.0,4,5,5,455,14,Champions
C633095,731,1,1016.5,1,5,3,153,9,At Risk
C633334,592,1,365.94,2,5,3,253,10,At Risk
C633584,672,1,40.66,1,5,1,151,7,At Risk
C634077,780,1,105.57,1,5,2,152,8,At Risk
C634593,38,1,20.92,5,5,1,551,11,Potential
C635269,171,1,300.08,4,5,2,452,11,Potential
C635537,152,1,5.23,5,5,1,551,11,Potential
C635773,650,1,143.36,1,5,2,152,8,At Risk
C635788,666,1,300.08,1,5,2,152,8,At Risk
C635857,145,1,378.75,5,5,3,553,13,Loyal
C637201,669,1,300.08,1,5,2,152,8,At Risk
C638580,446,1,300.08,3,5,2,352,10,Potential
C639410,58,1,2400.68,5,5,4,554,14,Champions
C639463,681,1,4801.28,1,5,4,154,10,At Risk
C639489,72,1,47.07,5,5,1,551,11,Potential
C639755,547,1,162.64,2,5,2,252,9,At Risk
C640312,419,1,11.73,3,5,1,351,9,Potential
C644132,629,1,1050.0,2,5,3,253,10,At Risk
C644186,333,1,300.08,3,5,2,352,10,Potential
C644518,341,1,1200.32,3,5,4,354,12,Loyal
C645206,262,1,7502.0,4,5,5,455,14,Champions
C645351,253,1,4801.28,4,5,4,454,13,Champions
C645662,90,1,9602.72,5,5,5,555,15,Champions
C645989,475,1,162.64,3,5,2,352,10,Potential
C646019,624,1,60.6,2,5,1,251,8,At Risk
C646619,19,1,2700.7200000000003,5,5,4,554,14,Champions
C646764,459,1,7502.0,3,5,5,355,13,Loyal
C647811,507,1,47.07,2,5,1,251,8,At Risk
C647979,367,1,187.68,3,5,2,352,10,Potential
C649769,663,1,47.07,1,5,1,151,7,At Risk
C649785,186,1,2700.7200000000003,4,5,4,454,13,Champions
C650600,207,1,650.56,4,5,3,453,12,Loyal
C651058,249,1,60.6,4,5,1,451,10,Potential
C652111,320,1,2400.68,3,5,4,354,12,Loyal
C652774,507,1,20.92,2,5,1,251,8,At Risk
C653027,516,1,378.75,2,5,3,253,10,At Risk
C653176,508,1,1200.32,2,5,4,254,11,At Risk
C654952,265,1,896.0,4,5,3,453,12,Loyal
C655580,145,1,11.73,5,5,1,551,11,Potential
C657261,172,1,40.66,4,5,1,451,10,Potential
C657952,784,1,300.08,1,5,2,152,8,At Risk
C658041,426,1,7502.0,3,5,5,355,13,Loyal
C658179,266,1,365.94,4,5,3,453,12,Loyal
C659020,409,1,7502.0,3,5,5,355,13,Loyal
C659135,709,1,83.68,1,5,1,151,7,At Risk
C659205,421,1,1200.32,3,5,4,354,12,Loyal
C659489,94,1,5.23,5,5,1,551,11,Potential
C659661,769,1,1200.32,1,5,4,154,10,At Risk
C661118,652,1,15.15,1,5,1,151,7,At Risk
C662021,55,1,162.64,5,5,2,552,12,Potential
C662136,100,1,322.56,5,5,3,553,13,Loyal
C662330,678,1,365.94,1,5,3,153,9,At Risk
C664168,223,1,46.92,4,5,1,451,10,Potential
C666013,537,1,5.23,2,5,1,251,8,At Risk
C667506,566,1,600.17,2,5,3,253,10,At Risk
C667755,347,1,9602.72,3,5,5,355,13,Loyal
C668792,318,1,162.64,3,5,2,352,10,Potential
C668965,309,1,573.44,4,5,3,453,12,Loyal
C670520,694,1,2400.68,1,5,4,154,10,At Risk
C670692,160,1,650.56,5,5,3,553,13,Loyal
C670972,523,1,600.17,2,5,3,253,10,At Risk
C671572,689,1,7502.0,1,5,5,155,11,At Risk
C671908,629,1,600.17,2,5,3,253,10,At Risk
C672852,527,1,9602.72,2,5,5,255,12,At Risk
C673345,749,1,47.07,1,5,1,151,7,At Risk
C674322,789,1,130.75,1,5,2,152,8,At Risk
C675706,560,1,7502.0,2,5,5,255,12,At Risk
C676296,723,1,15004.25,1,5,5,155,11,At Risk
C677259,244,1,130.75,4,5,2,452,11,Potential
C677395,535,1,46.92,2,5,1,251,8,At Risk
C678156,79,1,187.68,5,5,2,552,12,Potential
C678564,337,1,4801.28,3,5,4,354,12,Loyal
C680571,590,1,2700.7200000000003,2,5,4,254,11,At Risk
C681572,418,1,5.23,3,5,1,351,9,Potential
C682196,26,1,2700.7200000000003,5,5,4,554,14,Champions
C683703,617,1,83.68,2,5,1,251,8,At Risk
C684352,187,1,2700.7200000000003,4,5,4,454,13,Champions
C684377,132,1,1200.32,5,5,4,554,14,Champions
C684790,304,1,4801.28,4,5,4,454,13,Champions
C685151,593,1,5401.53,2,5,5,255,12,At Risk
C685591,412,1,5.23,3,5,1,351,9,Potential
C685916,435,1,105.57,3,5,2,352,10,Potential
C686727,26,1,1200.32,5,5,4,554,14,Champions
C686849,277,1,187.68,4,5,2,452,11,Potential
C686856,783,1,5401.53,1,5,5,155,11,At Risk
C687951,402,1,187.68,3,5,2,352,10,Potential
C688073,528,1,20.92,2,5,1,251,8,At Risk
C688935,764,1,378.75,1,5,3,153,9,At Risk
C688972,658,1,7502.0,1,5,5,155,11,At Risk
C690535,789,1,2400.68,1,5,4,154,10,At Risk
C690707,559,1,83.68,2,5,1,251,8,At Risk
C690743,545,1,11.73,2,5,1,251,8,At Risk
C690752,566,1,83.68,2,5,1,251,8,At Risk
C692313,639,1,650.56,2,5,3,253,10,At Risk
C692577,476,1,105.57,3,5,2,352,10,Potential
C692712,120,1,143.36,5,5,2,552,12,Potential
C693115,344,1,7502.0,3,5,5,355,13,Loyal
C693272,156,1,300.08,5,5,2,552,12,Potential
C694395,372,1,300.08,3,5,2,352,10,Potential
C694773,469,1,35.84,3,5,1,351,9,Potential
C695396,196,1,896.0,4,5,3,453,12,Loyal
C695609,503,1,365.94,2,5,3,253,10,At Risk
C695633,681,1,600.17,1,5,3,153,9,At Risk
C696000,126,1,105.57,5,5,2,552,12,Potential
C696092,487,1,573.44,2,5,3,253,10,At Risk
C696182,595,1,322.56,2,5,3,253,10,At Risk
C696354,789,1,322.56,1,5,3,153,9,At Risk
C699136,703,1,2400.68,1,5,4,154,10,At Risk
C700338,636,1,1200.32,2,5,4,254,11,At Risk
C700641,195,1,136.35000000000002,4,5,2,452,11,Potential
C700713,423,1,1200.32,3,5,4,354,12,Loyal
C700837,733,1,47.07,1,5,1,151,7,At Risk
C700882,76,1,7502.0,5,5,5,555,15,Champions
C702429,787,1,5401.53,1,5,5,155,11,At Risk
C702797,280,1,47.07,4,5,1,451,10,Potential
C702864,526,1,47.07,2,5,1,251,8,At Risk
C703225,343,1,7502.0,3,5,5,355,13,Loyal
C703353,399,1,35.84,3,5,1,351,9,Potential
C705168,463,1,40.66,3,5,1,351,9,Potential
C705431,764,1,300.08,1,5,2,152,8,At Risk
C705848,789,1,300.08,1,5,2,152,8,At Risk
C706299,101,1,300.08,5,5,2,552,12,Potential
C707096,293,1,300.08,4,5,2,452,11,Potential
C707339,624,1,4801.28,2,5,4,254,11,At Risk
C707767,192,1,40.66,4,5,1,451,10,Potential
C707825,343,1,35.84,3,5,1,351,9,Potential
C708697,682,1,4801.28,1,5,4,154,10,At Risk
C708745,669,1,4801.28,1,5,4,154,10,At Risk
C708963,228,1,365.94,4,5,3,453,12,Loyal
C709560,296,1,26250.0,4,5,5,455,14,Champions
C709633,157,1,7502.0,5,5,5,555,15,Champions
C710530,499,1,322.56,2,5,3,253,10,At Risk
C710681,362,1,47.07,3,5,1,351,9,Potential
C711328,87,1,322.56,5,5,3,553,13,Loyal
C711582,247,1,5401.53,4,5,5,455,14,Champions
C711787,129,1,7502.0,5,5,5,555,15,Champions
C712220,28,1,300.08,5,5,2,552,12,Potential
C712521,427,1,2700.7200000000003,3,5,4,354,12,Loyal
C712924,776,1,4801.28,1,5,4,154,10,At Risk
C713370,605,1,1200.32,2,5,4,254,11,At Risk
C713667,122,1,40.66,5,5,1,551,11,Potential
C713926,597,1,1016.5,2,5,3,253,10,At Risk
C714108,615,1,2400.68,2,5,4,254,11,At Risk
C714110,38,1,1200.32,5,5,4,554,14,Champions
C714681,95,1,300.08,5,5,2,552,12,Potential
C715633,687,1,300.08,1,5,2,152,8,At Risk
C715814,720,1,1200.32,1,5,4,154,10,At Risk
C716870,445,1,20.92,3,5,1,351,9,Potential
C717100,135,1,7502.0,5,5,5,555,15,Champions
C717516,496,1,896.0,2,5,3,253,10,At Risk
C717975,61,1,187.68,5,5,2,552,12,Potential
C718419,109,1,1016.5,5,5,3,553,13,Loyal
C719386,771,1,2400.68,1,5,4,154,10,At Risk
C719586,414,1,600.17,3,5,3,353,11,Loyal
C719682,210,1,2400.68,4,5,4,454,13,Champions
C720163,471,1,40.66,3,5,1,351,9,Potential
C721196,416,1,2400.68,3,5,4,354,12,Loyal
C721382,90,1,4200.0,5,5,4,554,14,Champions
C721560,107,1,1200.32,5,5,4,554,14,Champions
C721962,466,1,83.68,3,5,1,351,9,Potential
C722513,453,1,650.56,3,5,3,353,11,Loyal
C722703,442,1,365.94,3,5,3,353,11,Loyal
C723748,194,1,5.23,4,5,1,451,10,Potential
C724103,94,1,2700.7200000000003,5,5,4,554,14,Champions
C724217,622,1,322.56,2,5,3,253,10,At Risk
C724508,328,1,4801.28,3,5,4,354,12,Loyal
C725229,313,1,7502.0,3,5,5,355,13,Loyal
C726021,210,1,7502.0,4,5,5,455,14,Champions
C726265,328,1,83.68,3,5,1,351,9,Potential
C726658,518,1,7502.0,2,5,5,255,12,At Risk
C727856,19,1,242.4,5,5,2,552,12,Potential
C728038,306,1,242.4,4,5,2,452,11,Potential
C728175,621,1,322.56,2,5,3,253,10,At Risk
C728760,657,1,1016.5,1,5,3,153,9,At Risk
C729080,736,1,242.4,1,5,2,152,8,At Risk
C729529,400,1,9450.0,3,5,5,355,13,Loyal
C729877,520,1,47.07,2,5,1,251,8,At Risk
C730430,152,1,300.08,5,5,2,552,12,Potential
C730548,506,1,40.66,2,5,1,251,8,At Risk
C731238,748,1,143.36,1,5,2,152,8,At Risk
C731377,325,1,300.08,3,5,2,352,10,Potential
C731674,269,1,365.94,4,5,3,453,12,Loyal
C732778,295,1,1016.5,4,5,3,453,12,Loyal
C733709,334,1,573.44,3,5,3,353,11,Loyal
C733941,552,1,7502.0,2,5,5,255,12,At Risk
C734116,409,1,40.66,3,5,1,351,9,Potential
C734155,245,1,35.84,4,5,1,451,10,Potential
C734547,614,1,896.0,2,5,3,253,10,At Risk
C734830,560,1,26250.0,2,5,5,255,12,At Risk
C734886,212,1,1200.32,4,5,4,454,13,Champions
C735677,260,1,4801.28,4,5,4,454,13,Champions
C735771,35,1,365.94,5,5,3,553,13,Loyal
C735859,8,1,300.08,5,5,2,552,12,Potential
C736414,740,1,300.08,1,5,2,152,8,At Risk
C736570,754,1,162.64,1,5,2,152,8,At Risk
C737055,190,1,365.94,4,5,3,453,12,Loyal
C737288,363,1,11.73,3,5,1,351,9,Potential
C739241,177,1,60.6,4,5,1,451,10,Potential
C739312,346,1,1200.32,3,5,4,354,12,Loyal
C739772,228,1,300.08,4,5,2,452,11,Potential
C740276,412,1,16800.0,3,5,5,355,13,Loyal
C740490,424,1,2700.7200000000003,3,5,4,354,12,Loyal
C741138,100,1,650.56,5,5,3,553,13,Loyal
C741723,214,1,5401.53,4,5,5,455,14,Champions
C741739,255,1,35.84,4,5,1,451,10,Potential
C742428,620,1,600.17,2,5,3,253,10,At Risk
C742590,134,1,4801.28,5,5,4,554,14,Champions
C743002,106,1,1016.5,5,5,3,553,13,Loyal
C743596,69,1,1016.5,5,5,3,553,13,Loyal
C744032,353,1,4801.28,3,5,4,354,12,Loyal
C744919,288,1,15004.25,4,5,5,455,14,Champions
C744996,582,1,20.92,2,5,1,251,8,At Risk
C745381,57,1,1200.32,5,5,4,554,14,Champions
C745409,124,1,378.75,5,5,3,553,13,Loyal
C745415,504,1,300.08,2,5,2,252,9,At Risk
C745848,766,1,4801.28,1,5,4,154,10,At Risk
C745924,123,1,143.36,5,5,2,552,12,Potential
C747093,430,1,7502.0,3,5,5,355,13,Loyal
C747982,577,1,83.68,2,5,1,251,8,At Risk
C748665,459,1,600.17,3,5,3,353,11,Loyal
C748695,587,1,573.44,2,5,3,253,10,At Risk
C749429,290,1,1016.5,4,5,3,453,12,Loyal
C749440,265,1,650.56,4,5,3,453,12,Loyal
C749748,665,1,365.94,1,5,3,153,9,At Risk
C750477,260,1,83.68,4,5,1,451,10,Potential
C750603,288,1,35.84,4,5,1,451,10,Potential
C750614,44,1,162.64,5,5,2,552,12,Potential
C751238,575,1,136.35000000000002,2,5,2,252,9,At Risk
C753046,785,1,7502.0,1,5,5,155,11,At Risk
C754727,166,1,15004.25,4,5,5,455,14,Champions
C755530,149,1,15004.25,5,5,5,555,15,Champions
C756940,216,1,1016.5,4,5,3,453,12,Loyal
C757474,645,1,83.68,1,5,1,151,7,At Risk
C758873,277,1,1016.5,4,5,3,453,12,Loyal
C759116,625,1,573.44,2,5,3,253,10,At Risk
C760126,618,1,7502.0,2,5,5,255,12,At Risk
C760545,594,1,300.08,2,5,2,252,9,At Risk
C760964,289,1,1016.5,4,5,3,453,12,Loyal
C760993,706,1,35.84,1,5,1,151,7,At Risk
C761107,290,1,20.92,4,5,1,451,10,Potential
C761127,351,1,2700.7200000000003,3,5,4,354,12,Loyal
C762034,492,1,46.92,2,5,1,251,8,At Risk
C762218,709,1,1200.32,1,5,4,154,10,At Risk
C762234,771,1,300.08,1,5,2,152,8,At Risk
C762269,29,1,293.25,5,5,2,552,12,Potential
C762378,240,1,130.75,4,5,2,452,11,Potential
C763003,450,1,130.75,3,5,2,352,10,Potential
C763233,93,1,2700.7200000000003,5,5,4,554,14,Champions
C763878,795,1,46.92,1,5,1,151,7,At Risk
C764345,360,1,300.08,3,5,2,352,10,Potential
C765263,601,1,5.23,2,5,1,251,8,At Risk
C765690,700,1,130.75,1,5,2,152,8,At Risk
C766878,367,1,1200.32,3,5,4,354,12,Loyal
C766974,455,1,4801.28,3,5,4,354,12,Loyal
C767641,607,1,2700.7200000000003,2,5,4,254,11,At Risk
C767828,746,1,5.23,1,5,1,151,7,At Risk
C767894,526,1,162.64,2,5,2,252,9,At Risk
C768109,645,1,40.66,1,5,1,151,7,At Risk
C768604,544,1,1200.32,2,5,4,254,11,At Risk
C769054,386,1,1200.32,3,5,4,354,12,Loyal
C769285,661,1,2700.7200000000003,1,5,4,154,10,At Risk
C769301,296,1,1200.32,4,5,4,454,13,Champions
C769571,50,1,20.92,5,5,1,551,11,Potential
C769831,165,1,2400.68,4,5,4,454,13,Champions
C769914,430,1,242.4,3,5,2,352,10,Potential
C770035,408,1,300.08,3,5,2,352,10,Potential
C770126,641,1,573.44,2,5,3,253,10,At Risk
C770807,283,1,365.94,4,5,3,453,12,Loyal
C770969,260,1,573.44,4,5,3,453,12,Loyal
C771720,244,1,7502.0,4,5,5,455,14,Champions
C772223,393,1,15.15,3,5,1,351,9,Potential
C772334,743,1,15.15,1,5,1,151,7,At Risk
C772384,524,1,1200.32,2,5,4,254,11,At Risk
C773840,261,1,2700.7200000000003,4,5,4,454,13,Champions
C774345,187,1,365.94,4,5,3,453,12,Loyal
C774506,263,1,40.66,4,5,1,451,10,Potential
C774879,31,1,4801.28,5,5,4,554,14,Champions
C775268,694,1,162.64,1,5,2,152,8,At Risk
C775630,740,1,9602.72,1,5,5,155,11,At Risk
C777294,699,1,83.68,1,5,1,151,7,At Risk
C777448,26,1,2700.7200000000003,5,5,4,554,14,Champions
C777456,602,1,5401.53,2,5,5,255,12,At Risk
C778351,185,1,130.75,4,5,2,452,11,Potential
C779383,190,1,2700.7200000000003,4,5,4,454,13,Champions
C780324,258,1,83.68,4,5,1,451,10,Potential
C781218,166,1,300.08,4,5,2,452,11,Potential
C781711,542,1,35.84,2,5,1,251,8,At Risk
C782410,2,1,573.44,5,5,3,553,13,Loyal
C783376,628,1,35.84,2,5,1,251,8,At Risk
C783574,474,1,60.6,3,5,1,351,9,Potential
C783777,343,1,1200.32,3,5,4,354,12,Loyal
C783830,552,1,5401.53,2,5,5,255,12,At Risk
C784227,655,1,2700.7200000000003,1,5,4,154,10,At Risk
C784303,639,1,1200.32,2,5,4,254,11,At Risk
C785915,441,1,7502.0,3,5,5,355,13,Loyal
C785984,650,1,20.92,1,5,1,151,7,At Risk
C786429,165,1,5.23,4,5,1,451,10,Potential
C787552,548,1,9450.0,2,5,5,255,12,At Risk
C788070,248,1,40.66,4,5,1,451,10,Potential
C788087,693,1,2700.7200000000003,1,5,4,154,10,At Risk
C788156,392,1,1200.32,3,5,4,354,12,Loyal
C788330,575,1,300.08,2,5,2,252,9,At Risk
C788968,655,1,9602.72,1,5,5,155,11,At Risk
C790357,655,1,136.35000000000002,1,5,2,152,8,At Risk
C790893,116,1,7502.0,5,5,5,555,15,Champions
C791296,273,1,15004.25,4,5,5,455,14,Champions
C792035,639,1,1016.5,2,5,3,253,10,At Risk
C792556,406,1,650.56,3,5,3,353,11,Loyal
C793816,728,1,1200.32,1,5,4,154,10,At Risk
C794750,655,1,16800.0,1,5,5,155,11,At Risk
C794841,273,1,2700.7200000000003,4,5,4,454,13,Champions
C794877,148,1,1200.32,5,5,4,554,14,Champions
C795774,96,1,300.08,5,5,2,552,12,Potential
C796705,173,1,4801.28,4,5,4,454,13,Champions
C797804,150,1,5.23,5,5,1,551,11,Potential
C798416,281,1,2400.68,4,5,4,454,13,Champions
C799040,726,1,4801.28,1,5,4,154,10,At Risk
C799932,462,1,322.56,3,5,3,353,11,Loyal
C800227,445,1,16800.0,3,5,5,355,13,Loyal
C801388,319,1,5401.53,3,5,5,355,13,Loyal
C801525,612,1,5401.53,2,5,5,255,12,At Risk
C802229,27,1,1016.5,5,5,3,553,13,Loyal
C803221,779,1,83.68,1,5,1,151,7,At Risk
C803306,119,1,322.56,5,5,3,553,13,Loyal
C803416,398,1,4200.0,3,5,4,354,12,Loyal
C803795,456,1,4801.28,3,5,4,354,12,Loyal
C804289,612,1,9602.72,2,5,5,255,12,At Risk
C805973,712,1,2700.7200000000003,1,5,4,154,10,At Risk
C806389,656,1,20.92,1,5,1,151,7,At Risk
C806607,709,1,9602.72,1,5,5,155,11,At Risk
C806702,570,1,9450.0,2,5,5,255,12,At Risk
C808276,194,1,293.25,4,5,2,452,11,Potential
C808383,214,1,365.94,4,5,3,453,12,Loyal
C808429,226,1,162.64,4,5,2,452,11,Potential
C809804,673,1,4801.28,1,5,4,154,10,At Risk
C809889,610,1,242.4,2,5,2,252,9,At Risk
C810456,762,1,4200.0,1,5,4,154,10,At Risk
C811552,198,1,300.08,4,5,2,452,11,Potential
C812470,582,1,4801.28,2,5,4,254,11,At Risk
C813027,613,1,600.17,2,5,3,253,10,At Risk
C813653,717,1,15004.25,1,5,5,155,11,At Risk
C813874,165,1,2700.7200000000003,4,5,4,454,13,Champions
C813918,720,1,2700.7200000000003,1,5,4,154,10,At Risk
C815507,692,1,2700.7200000000003,1,5,4,154,10,At Risk
C815579,328,1,896.0,3,5,3,353,11,Loyal
C816243,572,1,7502.0,2,5,5,255,12,At Risk
C816887,785,1,162.64,1,5,2,152,8,At Risk
C817162,264,1,650.56,4,5,3,453,12,Loyal
C818269,752,1,365.94,1,5,3,153,9,At Risk
C818483,538,1,130.75,2,5,2,252,9,At Risk
C819046,396,1,15004.25,3,5,5,355,13,Loyal
C819570,392,1,162.64,3,5,2,352,10,Potential
C819876,119,1,7502.0,5,5,5,555,15,Champions
C819899,321,1,4801.28,3,5,4,354,12,Loyal
C820106,154,1,130.75,5,5,2,552,12,Potential
C820268,90,1,47.07,5,5,1,551,11,Potential
C821021,89,1,650.56,5,5,3,553,13,Loyal
C821059,423,1,136.35000000000002,3,5,2,352,10,Potential
C821242,9,1,35.84,5,5,1,551,11,Potential
C822515,242,1,1200.32,4,5,4,454,13,Champions
C822703,390,1,4801.28,3,5,4,354,12,Loyal
C824579,664,1,4801.28,1,5,4,154,10,At Risk
C826074,346,1,650.56,3,5,3,353,11,Loyal
C826241,779,1,7502.0,1,5,5,155,11,At Risk
C826453,553,1,5.23,2,5,1,251,8,At Risk
C826598,272,1,573.44,4,5,3,453,12,Loyal
C827250,796,1,40.66,1,5,1,151,7,At Risk
C828785,603,1,1200.32,2,5,4,254,11,At Risk
C829066,189,1,4801.28,4,5,4,454,13,Champions
C829694,211,1,300.08,4,5,2,452,11,Potential
C830472,238,1,2700.7200000000003,4,5,4,454,13,Champions
C830872,704,1,2700.7200000000003,1,5,4,154,10,At Risk
C831199,384,1,5.23,3,5,1,351,9,Potential
C831975,501,1,4801.28,2,5,4,254,11,At Risk
C832637,735,1,7502.0,1,5,5,155,11,At Risk
C832736,267,1,130.75,4,5,2,452,11,Potential
C833483,362,1,1050.0,3,5,3,353,11,Loyal
C833549,451,1,2700.7200000000003,3,5,4,354,12,Loyal
C833809,272,1,7502.0,4,5,5,455,14,Champions
C836503,112,1,83.68,5,5,1,551,11,Potential
C837424,284,1,300.08,4,5,2,452,11,Potential
C837659,437,1,7502.0,3,5,5,355,13,Loyal
C837949,607,1,1050.0,2,5,3,253,10,At Risk
C838660,693,1,7502.0,1,5,5,155,11,At Risk
C840178,773,1,322.56,1,5,3,153,9,At Risk
C840196,435,1,9450.0,3,5,5,355,13,Loyal
C840551,757,1,35.84,1,5,1,151,7,At Risk
C841103,591,1,40.66,2,5,1,251,8,At Risk
C841632,786,1,300.08,1,5,2,152,8,At Risk
C842105,265,1,83.68,4,5,1,451,10,Potential
C842344,267,1,83.68,4,5,1,451,10,Potential
C842430,258,1,15004.25,4,5,5,455,14,Champions
C843142,109,1,7502.0,5,5,5,555,15,Champions
C843622,552,1,5401.53,2,5,5,255,12,At Risk
