customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment,churn_risk,priority_score
C553400,393,1,573.44,3,5,3,11,Loyal,high,70
C553679,105,1,1016.5,5,5,3,13,Loyal,medium,85
C554027,148,1,2400.68,5,5,4,14,Champions,medium,92.5
C554216,218,1,4801.28,4,5,4,13,Champions,high,85
C554361,113,1,5401.53,5,5,5,15,Champions,medium,100
C554661,54,1,242.4,5,5,2,12,Potential,low,77.5
C555395,377,1,573.44,3,5,3,11,Loyal,high,70
C556156,661,1,15004.25,1,5,5,11,At Risk,high,70
C556907,88,1,2700.72,5,5,4,14,Champions,low,92.5
C557295,444,1,5401.53,3,5,5,13,Loyal,high,85
C558098,438,1,1200.32,3,5,4,12,Loyal,high,77.5
C558962,541,1,2700.72,2,5,4,11,At Risk,high,70
C559087,761,1,293.25,1,5,2,8,At Risk,high,47.5
C559515,296,1,5.23,4,5,1,10,Potential,high,62.5
C559704,581,1,9602.72,2,5,5,12,At Risk,high,77.5
C561613,377,1,47.07,3,5,1,9,Potential,high,55
C561919,737,1,2700.72,1,5,4,10,At Risk,high,62.5
C563661,321,1,83.68,3,5,1,9,Potential,high,55
C564849,568,1,5.23,2,5,1,8,At Risk,high,47.5
C564992,628,1,300.08,2,5,2,9,At Risk,high,55
C565094,611,1,1200.32,2,5,4,11,At Risk,high,70
C565544,553,1,83.68,2,5,1,8,At Risk,high,47.5
C565663,502,1,40.66,2,5,1,8,At Risk,high,47.5
C565830,80,1,4801.28,5,5,4,14,Champions,low,92.5
C566039,21,1,5401.53,5,5,5,15,Champions,low,100
C566756,537,1,11.73,2,5,1,8,At Risk,high,47.5
C567813,212,1,47.07,4,5,1,10,Potential,high,62.5
C568154,448,1,2700.72,3,5,4,12,Loyal,high,77.5
C568511,139,1,573.44,5,5,3,13,Loyal,medium,85
C568826,450,1,300.08,3,5,2,10,Potential,high,62.5
C569143,181,1,35.84,4,5,1,10,Potential,high,62.5
C569420,367,1,7502,3,5,5,13,Loyal,high,85
C569729,793,1,187.68,1,5,2,8,At Risk,high,47.5
C569733,497,1,83.68,2,5,1,8,At Risk,high,47.5
C570112,307,1,4801.28,4,5,4,13,Champions,high,85
C570309,487,1,5.23,2,5,1,8,At Risk,high,47.5
C570558,56,1,650.56,5,5,3,13,Loyal,low,85
C572042,302,1,35.84,4,5,1,10,Potential,high,62.5
C572315,117,1,300.08,5,5,2,12,Potential,medium,77.5
C573070,516,1,9450,2,5,5,12,At Risk,high,77.5
C573177,161,1,4801.28,4,5,4,13,Champions,medium,85
C574522,86,1,1200.32,5,5,4,14,Champions,low,92.5
C574681,597,1,300.08,2,5,2,9,At Risk,high,55
C575944,703,1,40.66,1,5,1,7,At Risk,high,40
C576218,264,1,2400.68,4,5,4,13,Champions,high,85
C576401,782,1,187.68,1,5,2,8,At Risk,high,47.5
C576464,667,1,15004.25,1,5,5,11,At Risk,high,70
C576705,584,1,2700.72,2,5,4,11,At Risk,high,70
C576741,499,1,2700.72,2,5,4,11,At Risk,high,70
C577778,6,1,83.68,5,5,1,11,Potential,low,70
C578262,356,1,4801.28,3,5,4,12,Loyal,high,77.5
C579013,205,1,600.17,4,5,3,12,Loyal,high,77.5
C579182,291,1,20.92,4,5,1,10,Potential,high,62.5
C579846,327,1,4801.28,3,5,4,12,Loyal,high,77.5
C580239,24,1,143.36,5,5,2,12,Potential,low,77.5
C580598,622,1,365.94,2,5,3,10,At Risk,high,62.5
C583484,228,1,5401.53,4,5,5,14,Champions,high,92.5
C584141,24,1,650.56,5,5,3,13,Loyal,low,85
C584152,633,1,16800,2,5,5,12,At Risk,high,77.5
C584738,426,1,365.94,3,5,3,11,Loyal,high,70
C584971,682,1,573.44,1,5,3,9,At Risk,high,55
C585024,48,1,300.08,5,5,2,12,Potential,low,77.5
C585119,347,1,4801.28,3,5,4,12,Loyal,high,77.5
C585495,21,1,2400.68,5,5,4,14,Champions,low,92.5
C586203,13,1,35.84,5,5,1,11,Potential,low,70
C586343,540,1,83.68,2,5,1,8,At Risk,high,47.5
C586943,91,1,143.36,5,5,2,12,Potential,medium,77.5
C587808,675,1,1050,1,5,3,9,At Risk,high,55
C587883,585,1,1200.32,2,5,4,11,At Risk,high,70
C589143,21,1,130.75,5,5,2,12,Potential,low,77.5
C589524,706,1,1050,1,5,3,9,At Risk,high,55
C589755,401,1,20.92,3,5,1,9,Potential,high,55
C591526,263,1,47.07,4,5,1,10,Potential,high,62.5
C592353,73,1,130.75,5,5,2,12,Potential,low,77.5
C592930,292,1,650.56,4,5,3,12,Loyal,high,77.5
C593748,623,1,143.36,2,5,2,9,At Risk,high,55
C595187,669,1,26250,1,5,5,11,At Risk,high,70
C596323,87,1,1016.5,5,5,3,13,Loyal,low,85
C596385,744,1,2400.68,1,5,4,10,At Risk,high,62.5
C596847,790,1,16800,1,5,5,11,At Risk,high,70
C597184,712,1,136.35,1,5,2,8,At Risk,high,47.5
C597436,239,1,136.35,4,5,2,11,Potential,high,70
C598194,414,1,136.35,3,5,2,10,Potential,high,62.5
C598666,136,1,2700.72,5,5,4,14,Champions,medium,92.5
C598715,271,1,9602.72,4,5,5,14,Champions,high,92.5
C598852,352,1,5401.53,3,5,5,13,Loyal,high,85
C600593,133,1,20.92,5,5,1,11,Potential,medium,70
C602407,758,1,187.68,1,5,2,8,At Risk,high,47.5
C602761,84,1,83.68,5,5,1,11,Potential,low,70
C602930,788,1,136.35,1,5,2,8,At Risk,high,47.5
C605259,90,1,293.25,5,5,2,12,Potential,low,77.5
C605267,198,1,40.66,4,5,1,10,Potential,high,62.5
C605425,443,1,15004.25,3,5,5,13,Loyal,high,85
C605477,625,1,60.6,2,5,1,8,At Risk,high,47.5
C606069,658,1,896,1,5,3,9,At Risk,high,55
C606826,335,1,9450,3,5,5,13,Loyal,high,85
C607424,537,1,378.75,2,5,3,10,At Risk,high,62.5
C608235,171,1,136.35,4,5,2,11,Potential,medium,70
C608523,266,1,46.92,4,5,1,10,Potential,high,62.5
C609099,263,1,365.94,4,5,3,12,Loyal,high,77.5
C609807,153,1,300.08,5,5,2,12,Potential,medium,77.5
C613073,640,1,7502,2,5,5,12,At Risk,high,77.5
C613110,714,1,15.15,1,5,1,7,At Risk,high,40
C613676,710,1,2400.68,1,5,4,10,At Risk,high,62.5
C613860,51,1,7502,5,5,5,15,Champions,low,100
C614850,679,1,300.08,1,5,2,8,At Risk,high,47.5
C615054,227,1,4801.28,4,5,4,13,Champions,high,85
C615798,521,1,378.75,2,5,3,10,At Risk,high,62.5
C617119,46,1,1200.32,5,5,4,14,Champions,low,92.5
C619754,596,1,9602.72,2,5,5,12,At Risk,high,77.5
C620037,728,1,322.56,1,5,3,9,At Risk,high,55
C622077,53,1,46.92,5,5,1,11,Potential,low,70
C622169,140,1,1200.32,5,5,4,14,Champions,medium,92.5
C622249,441,1,35.84,3,5,1,9,Potential,high,55
C622935,296,1,5.23,4,5,1,10,Potential,high,62.5
C622983,6,1,40.66,5,5,1,11,Potential,low,70
C624134,48,1,2700.72,5,5,4,14,Champions,low,92.5
C624233,450,1,60.6,3,5,1,9,Potential,high,55
C624526,131,1,322.56,5,5,3,13,Loyal,medium,85
C626042,380,1,16800,3,5,5,13,Loyal,high,85
C626080,36,1,2400.68,5,5,4,14,Champions,low,92.5
C626458,104,1,650.56,5,5,3,13,Loyal,medium,85
C627144,199,1,4801.28,4,5,4,13,Champions,high,85
C627305,698,1,4801.28,1,5,4,10,At Risk,high,62.5
C627796,21,1,300.08,5,5,2,12,Potential,low,77.5
C628039,629,1,2400.68,2,5,4,11,At Risk,high,70
C628052,324,1,20.92,3,5,1,9,Potential,high,55
C628383,374,1,242.4,3,5,2,10,Potential,high,62.5
C628700,309,1,1016.5,4,5,3,12,Loyal,high,77.5
C630260,414,1,293.25,3,5,2,10,Potential,high,62.5
C630971,449,1,2700.72,3,5,4,12,Loyal,high,77.5
C631547,152,1,300.08,5,5,2,12,Potential,medium,77.5
C631776,641,1,7502,2,5,5,12,At Risk,high,77.5
C632313,167,1,26250,4,5,5,14,Champions,medium,92.5
C633095,731,1,1016.5,1,5,3,9,At Risk,high,55
C633334,592,1,365.94,2,5,3,10,At Risk,high,62.5
C633584,672,1,40.66,1,5,1,7,At Risk,high,40
C634077,780,1,105.57,1,5,2,8,At Risk,high,47.5
C634593,38,1,20.92,5,5,1,11,Potential,low,70
C635269,171,1,300.08,4,5,2,11,Potential,medium,70
C635537,152,1,5.23,5,5,1,11,Potential,medium,70
C635773,650,1,143.36,1,5,2,8,At Risk,high,47.5
C635788,666,1,300.08,1,5,2,8,At Risk,high,47.5
C635857,145,1,378.75,5,5,3,13,Loyal,medium,85
C637201,669,1,300.08,1,5,2,8,At Risk,high,47.5
C638580,446,1,300.08,3,5,2,10,Potential,high,62.5
C639410,58,1,2400.68,5,5,4,14,Champions,low,92.5
C639463,681,1,4801.28,1,5,4,10,At Risk,high,62.5
C639489,72,1,47.07,5,5,1,11,Potential,low,70
C639755,547,1,162.64,2,5,2,9,At Risk,high,55
C640312,419,1,11.73,3,5,1,9,Potential,high,55
C644132,629,1,1050,2,5,3,10,At Risk,high,62.5
C644186,333,1,300.08,3,5,2,10,Potential,high,62.5
C644518,341,1,1200.32,3,5,4,12,Loyal,high,77.5
C645206,262,1,7502,4,5,5,14,Champions,high,92.5
C645351,253,1,4801.28,4,5,4,13,Champions,high,85
C645662,90,1,9602.72,5,5,5,15,Champions,low,100
C645989,475,1,162.64,3,5,2,10,Potential,high,62.5
C646019,624,1,60.6,2,5,1,8,At Risk,high,47.5
C646619,19,1,2700.72,5,5,4,14,Champions,low,92.5
C646764,459,1,7502,3,5,5,13,Loyal,high,85
C647811,507,1,47.07,2,5,1,8,At Risk,high,47.5
C647979,367,1,187.68,3,5,2,10,Potential,high,62.5
C649769,663,1,47.07,1,5,1,7,At Risk,high,40
C649785,186,1,2700.72,4,5,4,13,Champions,high,85
C650600,207,1,650.56,4,5,3,12,Loyal,high,77.5
C651058,249,1,60.6,4,5,1,10,Potential,high,62.5
C652111,320,1,2400.68,3,5,4,12,Loyal,high,77.5
C652774,507,1,20.92,2,5,1,8,At Risk,high,47.5
C653027,516,1,378.75,2,5,3,10,At Risk,high,62.5
C653176,508,1,1200.32,2,5,4,11,At Risk,high,70
C654952,265,1,896,4,5,3,12,Loyal,high,77.5
C655580,145,1,11.73,5,5,1,11,Potential,medium,70
C657261,172,1,40.66,4,5,1,10,Potential,medium,62.5
C657952,784,1,300.08,1,5,2,8,At Risk,high,47.5
C658041,426,1,7502,3,5,5,13,Loyal,high,85
C658179,266,1,365.94,4,5,3,12,Loyal,high,77.5
C659020,409,1,7502,3,5,5,13,Loyal,high,85
C659135,709,1,83.68,1,5,1,7,At Risk,high,40
C659205,421,1,1200.32,3,5,4,12,Loyal,high,77.5
C659489,94,1,5.23,5,5,1,11,Potential,medium,70
C659661,769,1,1200.32,1,5,4,10,At Risk,high,62.5
C661118,652,1,15.15,1,5,1,7,At Risk,high,40
C662021,55,1,162.64,5,5,2,12,Potential,low,77.5
C662136,100,1,322.56,5,5,3,13,Loyal,medium,85
C662330,678,1,365.94,1,5,3,9,At Risk,high,55
C664168,223,1,46.92,4,5,1,10,Potential,high,62.5
C666013,537,1,5.23,2,5,1,8,At Risk,high,47.5
C667506,566,1,600.17,2,5,3,10,At Risk,high,62.5
C667755,347,1,9602.72,3,5,5,13,Loyal,high,85
C668792,318,1,162.64,3,5,2,10,Potential,high,62.5
C668965,309,1,573.44,4,5,3,12,Loyal,high,77.5
C670520,694,1,2400.68,1,5,4,10,At Risk,high,62.5
C670692,160,1,650.56,5,5,3,13,Loyal,medium,85
C670972,523,1,600.17,2,5,3,10,At Risk,high,62.5
C671572,689,1,7502,1,5,5,11,At Risk,high,70
C671908,629,1,600.17,2,5,3,10,At Risk,high,62.5
C672852,527,1,9602.72,2,5,5,12,At Risk,high,77.5
C673345,749,1,47.07,1,5,1,7,At Risk,high,40
C674322,789,1,130.75,1,5,2,8,At Risk,high,47.5
C675706,560,1,7502,2,5,5,12,At Risk,high,77.5
C676296,723,1,15004.25,1,5,5,11,At Risk,high,70
C677259,244,1,130.75,4,5,2,11,Potential,high,70
C677395,535,1,46.92,2,5,1,8,At Risk,high,47.5
C678156,79,1,187.68,5,5,2,12,Potential,low,77.5
C678564,337,1,4801.28,3,5,4,12,Loyal,high,77.5
C680571,590,1,2700.72,2,5,4,11,At Risk,high,70
C681572,418,1,5.23,3,5,1,9,Potential,high,55
C682196,26,1,2700.72,5,5,4,14,Champions,low,92.5
C683703,617,1,83.68,2,5,1,8,At Risk,high,47.5
C684352,187,1,2700.72,4,5,4,13,Champions,high,85
C684377,132,1,1200.32,5,5,4,14,Champions,medium,92.5
C684790,304,1,4801.28,4,5,4,13,Champions,high,85
C685151,593,1,5401.53,2,5,5,12,At Risk,high,77.5
C685591,412,1,5.23,3,5,1,9,Potential,high,55
C685916,435,1,105.57,3,5,2,10,Potential,high,62.5
C686727,26,1,1200.32,5,5,4,14,Champions,low,92.5
C686849,277,1,187.68,4,5,2,11,Potential,high,70
C686856,783,1,5401.53,1,5,5,11,At Risk,high,70
C687951,402,1,187.68,3,5,2,10,Potential,high,62.5
C688073,528,1,20.92,2,5,1,8,At Risk,high,47.5
C688935,764,1,378.75,1,5,3,9,At Risk,high,55
C688972,658,1,7502,1,5,5,11,At Risk,high,70
C690535,789,1,2400.68,1,5,4,10,At Risk,high,62.5
C690707,559,1,83.68,2,5,1,8,At Risk,high,47.5
C690743,545,1,11.73,2,5,1,8,At Risk,high,47.5
C690752,566,1,83.68,2,5,1,8,At Risk,high,47.5
C692313,639,1,650.56,2,5,3,10,At Risk,high,62.5
C692577,476,1,105.57,3,5,2,10,Potential,high,62.5
C692712,120,1,143.36,5,5,2,12,Potential,medium,77.5
C693115,344,1,7502,3,5,5,13,Loyal,high,85
C693272,156,1,300.08,5,5,2,12,Potential,medium,77.5
C694395,372,1,300.08,3,5,2,10,Potential,high,62.5
C694773,469,1,35.84,3,5,1,9,Potential,high,55
C695396,196,1,896,4,5,3,12,Loyal,high,77.5
C695609,503,1,365.94,2,5,3,10,At Risk,high,62.5
C695633,681,1,600.17,1,5,3,9,At Risk,high,55
C696000,126,1,105.57,5,5,2,12,Potential,medium,77.5
C696092,487,1,573.44,2,5,3,10,At Risk,high,62.5
C696182,595,1,322.56,2,5,3,10,At Risk,high,62.5
C696354,789,1,322.56,1,5,3,9,At Risk,high,55
C699136,703,1,2400.68,1,5,4,10,At Risk,high,62.5
C700338,636,1,1200.32,2,5,4,11,At Risk,high,70
C700641,195,1,136.35,4,5,2,11,Potential,high,70
C700713,423,1,1200.32,3,5,4,12,Loyal,high,77.5
C700837,733,1,47.07,1,5,1,7,At Risk,high,40
C700882,76,1,7502,5,5,5,15,Champions,low,100
C702429,787,1,5401.53,1,5,5,11,At Risk,high,70
C702797,280,1,47.07,4,5,1,10,Potential,high,62.5
C702864,526,1,47.07,2,5,1,8,At Risk,high,47.5
C703225,343,1,7502,3,5,5,13,Loyal,high,85
C703353,399,1,35.84,3,5,1,9,Potential,high,55
C705168,463,1,40.66,3,5,1,9,Potential,high,55
C705431,764,1,300.08,1,5,2,8,At Risk,high,47.5
C705848,789,1,300.08,1,5,2,8,At Risk,high,47.5
C706299,101,1,300.08,5,5,2,12,Potential,medium,77.5
C707096,293,1,300.08,4,5,2,11,Potential,high,70
C707339,624,1,4801.28,2,5,4,11,At Risk,high,70
C707767,192,1,40.66,4,5,1,10,Potential,high,62.5
C707825,343,1,35.84,3,5,1,9,Potential,high,55
C708697,682,1,4801.28,1,5,4,10,At Risk,high,62.5
C708745,669,1,4801.28,1,5,4,10,At Risk,high,62.5
C708963,228,1,365.94,4,5,3,12,Loyal,high,77.5
C709560,296,1,26250,4,5,5,14,Champions,high,92.5
C709633,157,1,7502,5,5,5,15,Champions,medium,100
C710530,499,1,322.56,2,5,3,10,At Risk,high,62.5
C710681,362,1,47.07,3,5,1,9,Potential,high,55
C711328,87,1,322.56,5,5,3,13,Loyal,low,85
C711582,247,1,5401.53,4,5,5,14,Champions,high,92.5
C711787,129,1,7502,5,5,5,15,Champions,medium,100
C712220,28,1,300.08,5,5,2,12,Potential,low,77.5
C712521,427,1,2700.72,3,5,4,12,Loyal,high,77.5
C712924,776,1,4801.28,1,5,4,10,At Risk,high,62.5
C713370,605,1,1200.32,2,5,4,11,At Risk,high,70
C713667,122,1,40.66,5,5,1,11,Potential,medium,70
C713926,597,1,1016.5,2,5,3,10,At Risk,high,62.5
C714108,615,1,2400.68,2,5,4,11,At Risk,high,70
C714110,38,1,1200.32,5,5,4,14,Champions,low,92.5
C714681,95,1,300.08,5,5,2,12,Potential,medium,77.5
C715633,687,1,300.08,1,5,2,8,At Risk,high,47.5
C715814,720,1,1200.32,1,5,4,10,At Risk,high,62.5
C716870,445,1,20.92,3,5,1,9,Potential,high,55
C717100,135,1,7502,5,5,5,15,Champions,medium,100
C717516,496,1,896,2,5,3,10,At Risk,high,62.5
C717975,61,1,187.68,5,5,2,12,Potential,low,77.5
C718419,109,1,1016.5,5,5,3,13,Loyal,medium,85
C719386,771,1,2400.68,1,5,4,10,At Risk,high,62.5
C719586,414,1,600.17,3,5,3,11,Loyal,high,70
C719682,210,1,2400.68,4,5,4,13,Champions,high,85
C720163,471,1,40.66,3,5,1,9,Potential,high,55
C721196,416,1,2400.68,3,5,4,12,Loyal,high,77.5
C721382,90,1,4200,5,5,4,14,Champions,low,92.5
C721560,107,1,1200.32,5,5,4,14,Champions,medium,92.5
C721962,466,1,83.68,3,5,1,9,Potential,high,55
C722513,453,1,650.56,3,5,3,11,Loyal,high,70
C722703,442,1,365.94,3,5,3,11,Loyal,high,70
C723748,194,1,5.23,4,5,1,10,Potential,high,62.5
C724103,94,1,2700.72,5,5,4,14,Champions,medium,92.5
C724217,622,1,322.56,2,5,3,10,At Risk,high,62.5
C724508,328,1,4801.28,3,5,4,12,Loyal,high,77.5
C725229,313,1,7502,3,5,5,13,Loyal,high,85
C726021,210,1,7502,4,5,5,14,Champions,high,92.5
C726265,328,1,83.68,3,5,1,9,Potential,high,55
C726658,518,1,7502,2,5,5,12,At Risk,high,77.5
C727856,19,1,242.4,5,5,2,12,Potential,low,77.5
C728038,306,1,242.4,4,5,2,11,Potential,high,70
C728175,621,1,322.56,2,5,3,10,At Risk,high,62.5
C728760,657,1,1016.5,1,5,3,9,At Risk,high,55
C729080,736,1,242.4,1,5,2,8,At Risk,high,47.5
C729529,400,1,9450,3,5,5,13,Loyal,high,85
C729877,520,1,47.07,2,5,1,8,At Risk,high,47.5
C730430,152,1,300.08,5,5,2,12,Potential,medium,77.5
C730548,506,1,40.66,2,5,1,8,At Risk,high,47.5
C731238,748,1,143.36,1,5,2,8,At Risk,high,47.5
C731377,325,1,300.08,3,5,2,10,Potential,high,62.5
C731674,269,1,365.94,4,5,3,12,Loyal,high,77.5
C732778,295,1,1016.5,4,5,3,12,Loyal,high,77.5
C733709,334,1,573.44,3,5,3,11,Loyal,high,70
C733941,552,1,7502,2,5,5,12,At Risk,high,77.5
C734116,409,1,40.66,3,5,1,9,Potential,high,55
C734155,245,1,35.84,4,5,1,10,Potential,high,62.5
C734547,614,1,896,2,5,3,10,At Risk,high,62.5
C734830,560,1,26250,2,5,5,12,At Risk,high,77.5
C734886,212,1,1200.32,4,5,4,13,Champions,high,85
C735677,260,1,4801.28,4,5,4,13,Champions,high,85
C735771,35,1,365.94,5,5,3,13,Loyal,low,85
C735859,8,1,300.08,5,5,2,12,Potential,low,77.5
C736414,740,1,300.08,1,5,2,8,At Risk,high,47.5
C736570,754,1,162.64,1,5,2,8,At Risk,high,47.5
C737055,190,1,365.94,4,5,3,12,Loyal,high,77.5
C737288,363,1,11.73,3,5,1,9,Potential,high,55
C739241,177,1,60.6,4,5,1,10,Potential,medium,62.5
C739312,346,1,1200.32,3,5,4,12,Loyal,high,77.5
C739772,228,1,300.08,4,5,2,11,Potential,high,70
C740276,412,1,16800,3,5,5,13,Loyal,high,85
C740490,424,1,2700.72,3,5,4,12,Loyal,high,77.5
C741138,100,1,650.56,5,5,3,13,Loyal,medium,85
C741723,214,1,5401.53,4,5,5,14,Champions,high,92.5
C741739,255,1,35.84,4,5,1,10,Potential,high,62.5
C742428,620,1,600.17,2,5,3,10,At Risk,high,62.5
C742590,134,1,4801.28,5,5,4,14,Champions,medium,92.5
C743002,106,1,1016.5,5,5,3,13,Loyal,medium,85
C743596,69,1,1016.5,5,5,3,13,Loyal,low,85
C744032,353,1,4801.28,3,5,4,12,Loyal,high,77.5
C744919,288,1,15004.25,4,5,5,14,Champions,high,92.5
C744996,582,1,20.92,2,5,1,8,At Risk,high,47.5
C745381,57,1,1200.32,5,5,4,14,Champions,low,92.5
C745409,124,1,378.75,5,5,3,13,Loyal,medium,85
C745415,504,1,300.08,2,5,2,9,At Risk,high,55
C745848,766,1,4801.28,1,5,4,10,At Risk,high,62.5
C745924,123,1,143.36,5,5,2,12,Potential,medium,77.5
C747093,430,1,7502,3,5,5,13,Loyal,high,85
C747982,577,1,83.68,2,5,1,8,At Risk,high,47.5
C748665,459,1,600.17,3,5,3,11,Loyal,high,70
C748695,587,1,573.44,2,5,3,10,At Risk,high,62.5
C749429,290,1,1016.5,4,5,3,12,Loyal,high,77.5
C749440,265,1,650.56,4,5,3,12,Loyal,high,77.5
C749748,665,1,365.94,1,5,3,9,At Risk,high,55
C750477,260,1,83.68,4,5,1,10,Potential,high,62.5
C750603,288,1,35.84,4,5,1,10,Potential,high,62.5
C750614,44,1,162.64,5,5,2,12,Potential,low,77.5
C751238,575,1,136.35,2,5,2,9,At Risk,high,55
C753046,785,1,7502,1,5,5,11,At Risk,high,70
C754727,166,1,15004.25,4,5,5,14,Champions,medium,92.5
C755530,149,1,15004.25,5,5,5,15,Champions,medium,100
C756940,216,1,1016.5,4,5,3,12,Loyal,high,77.5
C757474,645,1,83.68,1,5,1,7,At Risk,high,40
C758873,277,1,1016.5,4,5,3,12,Loyal,high,77.5
C759116,625,1,573.44,2,5,3,10,At Risk,high,62.5
C760126,618,1,7502,2,5,5,12,At Risk,high,77.5
C760545,594,1,300.08,2,5,2,9,At Risk,high,55
C760964,289,1,1016.5,4,5,3,12,Loyal,high,77.5
C760993,706,1,35.84,1,5,1,7,At Risk,high,40
C761107,290,1,20.92,4,5,1,10,Potential,high,62.5
C761127,351,1,2700.72,3,5,4,12,Loyal,high,77.5
C762034,492,1,46.92,2,5,1,8,At Risk,high,47.5
C762218,709,1,1200.32,1,5,4,10,At Risk,high,62.5
C762234,771,1,300.08,1,5,2,8,At Risk,high,47.5
C762269,29,1,293.25,5,5,2,12,Potential,low,77.5
C762378,240,1,130.75,4,5,2,11,Potential,high,70
C763003,450,1,130.75,3,5,2,10,Potential,high,62.5
C763233,93,1,2700.72,5,5,4,14,Champions,medium,92.5
C763878,795,1,46.92,1,5,1,7,At Risk,high,40
C764345,360,1,300.08,3,5,2,10,Potential,high,62.5
C765263,601,1,5.23,2,5,1,8,At Risk,high,47.5
C765690,700,1,130.75,1,5,2,8,At Risk,high,47.5
C766878,367,1,1200.32,3,5,4,12,Loyal,high,77.5
C766974,455,1,4801.28,3,5,4,12,Loyal,high,77.5
C767641,607,1,2700.72,2,5,4,11,At Risk,high,70
C767828,746,1,5.23,1,5,1,7,At Risk,high,40
C767894,526,1,162.64,2,5,2,9,At Risk,high,55
C768109,645,1,40.66,1,5,1,7,At Risk,high,40
C768604,544,1,1200.32,2,5,4,11,At Risk,high,70
C769054,386,1,1200.32,3,5,4,12,Loyal,high,77.5
C769285,661,1,2700.72,1,5,4,10,At Risk,high,62.5
C769301,296,1,1200.32,4,5,4,13,Champions,high,85
C769571,50,1,20.92,5,5,1,11,Potential,low,70
C769831,165,1,2400.68,4,5,4,13,Champions,medium,85
C769914,430,1,242.4,3,5,2,10,Potential,high,62.5
C770035,408,1,300.08,3,5,2,10,Potential,high,62.5
C770126,641,1,573.44,2,5,3,10,At Risk,high,62.5
C770807,283,1,365.94,4,5,3,12,Loyal,high,77.5
C770969,260,1,573.44,4,5,3,12,Loyal,high,77.5
C771720,244,1,7502,4,5,5,14,Champions,high,92.5
C772223,393,1,15.15,3,5,1,9,Potential,high,55
C772334,743,1,15.15,1,5,1,7,At Risk,high,40
C772384,524,1,1200.32,2,5,4,11,At Risk,high,70
C773840,261,1,2700.72,4,5,4,13,Champions,high,85
C774345,187,1,365.94,4,5,3,12,Loyal,high,77.5
C774506,263,1,40.66,4,5,1,10,Potential,high,62.5
C774879,31,1,4801.28,5,5,4,14,Champions,low,92.5
C775268,694,1,162.64,1,5,2,8,At Risk,high,47.5
C775630,740,1,9602.72,1,5,5,11,At Risk,high,70
C777294,699,1,83.68,1,5,1,7,At Risk,high,40
C777448,26,1,2700.72,5,5,4,14,Champions,low,92.5
C777456,602,1,5401.53,2,5,5,12,At Risk,high,77.5
C778351,185,1,130.75,4,5,2,11,Potential,high,70
C779383,190,1,2700.72,4,5,4,13,Champions,high,85
C780324,258,1,83.68,4,5,1,10,Potential,high,62.5
C781218,166,1,300.08,4,5,2,11,Potential,medium,70
C781711,542,1,35.84,2,5,1,8,At Risk,high,47.5
C782410,2,1,573.44,5,5,3,13,Loyal,low,85
C783376,628,1,35.84,2,5,1,8,At Risk,high,47.5
C783574,474,1,60.6,3,5,1,9,Potential,high,55
C783777,343,1,1200.32,3,5,4,12,Loyal,high,77.5
C783830,552,1,5401.53,2,5,5,12,At Risk,high,77.5
C784227,655,1,2700.72,1,5,4,10,At Risk,high,62.5
C784303,639,1,1200.32,2,5,4,11,At Risk,high,70
C785915,441,1,7502,3,5,5,13,Loyal,high,85
C785984,650,1,20.92,1,5,1,7,At Risk,high,40
C786429,165,1,5.23,4,5,1,10,Potential,medium,62.5
C787552,548,1,9450,2,5,5,12,At Risk,high,77.5
C788070,248,1,40.66,4,5,1,10,Potential,high,62.5
C788087,693,1,2700.72,1,5,4,10,At Risk,high,62.5
C788156,392,1,1200.32,3,5,4,12,Loyal,high,77.5
C788330,575,1,300.08,2,5,2,9,At Risk,high,55
C788968,655,1,9602.72,1,5,5,11,At Risk,high,70
C790357,655,1,136.35,1,5,2,8,At Risk,high,47.5
C790893,116,1,7502,5,5,5,15,Champions,medium,100
C791296,273,1,15004.25,4,5,5,14,Champions,high,92.5
C792035,639,1,1016.5,2,5,3,10,At Risk,high,62.5
C792556,406,1,650.56,3,5,3,11,Loyal,high,70
C793816,728,1,1200.32,1,5,4,10,At Risk,high,62.5
C794750,655,1,16800,1,5,5,11,At Risk,high,70
C794841,273,1,2700.72,4,5,4,13,Champions,high,85
C794877,148,1,1200.32,5,5,4,14,Champions,medium,92.5
C795774,96,1,300.08,5,5,2,12,Potential,medium,77.5
C796705,173,1,4801.28,4,5,4,13,Champions,medium,85
C797804,150,1,5.23,5,5,1,11,Potential,medium,70
C798416,281,1,2400.68,4,5,4,13,Champions,high,85
C799040,726,1,4801.28,1,5,4,10,At Risk,high,62.5
C799932,462,1,322.56,3,5,3,11,Loyal,high,70
C800227,445,1,16800,3,5,5,13,Loyal,high,85
C801388,319,1,5401.53,3,5,5,13,Loyal,high,85
C801525,612,1,5401.53,2,5,5,12,At Risk,high,77.5
C802229,27,1,1016.5,5,5,3,13,Loyal,low,85
C803221,779,1,83.68,1,5,1,7,At Risk,high,40
C803306,119,1,322.56,5,5,3,13,Loyal,medium,85
C803416,398,1,4200,3,5,4,12,Loyal,high,77.5
C803795,456,1,4801.28,3,5,4,12,Loyal,high,77.5
C804289,612,1,9602.72,2,5,5,12,At Risk,high,77.5
C805973,712,1,2700.72,1,5,4,10,At Risk,high,62.5
C806389,656,1,20.92,1,5,1,7,At Risk,high,40
